databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side	modifiedTimeUtc
7d640bad-ef6d-41ef-bb58-f7530c65f9b8	Recover Strength	7d640bad-ef6d-41ef-bb58-f7530c65f9b8.jpg	player	Player Objective	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	11		1														Play into the staging area. Response: At the end of the combat phase, place 1 progress token on a ready attachment. Limit 1 progress token per attachment. Action: Remove 1 progress token from an attachment to ready it.			2023-12-20 21:52:51
97fb9d34-d5ff-4bd6-9351-eea2619522be	Room of Reckoning	97fb9d34-d5ff-4bd6-9351-eea2619522be.jpg	encounter	Side Quest	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	100	The Mathom House			Room.									20	1		Forced: After committing characters to the quest here, each player discards a card from their hand. Response: After placing progress on this quest from questing successfully, each player chooses a hero they control to gain 1 resource.			2026-03-16 01:13:22
d397d38f-cfc4-4db7-8114-aba872ef7c99	Wounded Guard	d397d38f-cfc4-4db7-8114-aba872ef7c99.jpg	multi_sided	Quest	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	101	The Mathom House					1										Setup: Set aside Mathom House Guard. Build the wolf-cult deck. Place all 5 Room side quests in play and draw the top X cards from the wolf-cult deck and attach them to the Room side quests as evenly as possible. X is twice the number of players. Place Search for the Lantern and Gaur the Burned in the staging area. Shuffle the 8 Mathom objectives and place 1 facedown under each of the room side quests. Shuffle the remaining Mathoms into the encounter deck.		A	2026-03-27 00:26:50
d397d38f-cfc4-4db7-8114-aba872ef7c99	Wounded Guard	d397d38f-cfc4-4db7-8114-aba872ef7c99.B.jpg	multi_sided	Quest	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	101	The Mathom House					1							-			When Revealed: Place Mathom House Guard in play under any player’s control with 2 damage on him. The players decide: We can’t let them have a head start on us! Immediately advance to stage 2A. Stop and take care of the guard. Draw a card from the Wolf-cult deck and attach it to the Room side quest with the fewest enemies attached. Heal all damage from Mathom House Guard. Skip the Quest, Travel, Encounter, and Combat phases. At the start of the Refresh phase advance to stage 2A.		B	2026-03-27 00:26:50
6f7f18e2-90be-40ba-9442-543d27af79d9	The Search	6f7f18e2-90be-40ba-9442-543d27af79d9.jpg	multi_sided	Quest	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	102	The Mathom House					2										When Revealed: Each player searches the encounter deck for a different location and adds it to the staging area. Shuffle the encounter deck.		A	2026-03-26 23:44:49
6f7f18e2-90be-40ba-9442-543d27af79d9	The Search	6f7f18e2-90be-40ba-9442-543d27af79d9.B.jpg	multi_sided	Quest	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	102	The Mathom House					2							-			Forced: After placing damage equal to or more than a Room’s quest points, add the enemies attached to it to the wolf-cult deck discard pile and remove that quest from the game. Take the Mathom under it and attach it face up to Gaur as a permanent shadow effect. After the players add a Room to the victory display, add any enemies attached to it to the staging area. The 1st player takes control of the Mathom underneath it and attaches it to a character they control, ignoring the Guarded keyword. If Gaur has 3 permanent shadow cards attached to him, the players lost the game. If the players have 3 Room quests in the victory display, the players win the game.		B	2026-03-26 23:44:49
5bc4a4bb-ba2a-4a90-9424-c348ec8c5855	Search for the Lantern	5bc4a4bb-ba2a-4a90-9424-c348ec8c5855.jpg	encounter	Objective	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	105	The Mathom House															Forced: At the end of the round each enemy attached to a Room places damage on that room equal to their threat. Then any enemies in the staging area place damage equal to their threat on the Room with the most damage on it. Draw a card from the wolf-cult deck and attach it to the Room with the fewest amount of damage on it.			2026-03-27 00:28:30
a2c0dc8e-8b44-4e33-85df-e28deea2a396	Mathom House Guard	a2c0dc8e-8b44-4e33-85df-e28deea2a396.jpg	encounter	Objective Ally	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	107	The Mathom House			Hobbit.					1	1	1	3				While Mathom House Guard has no damage on him, it gains: “Response: After placing progress on a Room after questing successfully, exhaust Mathom House Guard to place 3 progress on that Room.”			2025-08-31 16:28:36
4860d916-af43-4bcd-89d5-9d5a1d993b03	Gaur the Burned	4860d916-af43-4bcd-89d5-9d5a1d993b03.jpg	encounter	Enemy	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	108	The Mathom House	1		Creature. Werewolf. Physical.			50	3		4	3	12				Indestructible. Immune to player card effects and cannot leave the staging area but is considered to be engaged with each player. When Gaur the Burned attacks, he is dealt X shadow cards. X is the tens digit of the defending player’s threat. When Gaur the Burned would be defeated, remove all damage from him and reduce his [threat] to 0 until the start of the next round.			2026-03-26 23:55:52
e886d8d8-f35f-41b0-8534-e1748b443e62	Bullroarer’s Armory	e886d8d8-f35f-41b0-8534-e1748b443e62.jpg	encounter	Side Quest	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	109	The Mathom House			Room.									20	1		Forced: After committing characters to the quest here, the enemy attached here with the highest [attack] makes an immediate attack against the 1st player. Response: After placing progress on this quest from questing successfully, each player may play an armor or weapon attachment from their hand at no cost.			2026-03-16 01:13:22
03557cd5-2409-47d8-97a9-5999f7030edd	Vault of Tookish Deeds	03557cd5-2409-47d8-97a9-5999f7030edd.jpg	encounter	Side Quest	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	110	The Mathom House			Room.									20	1		Forced: After committing characters to the quest here, each player raises their threat by 2. Response: After placing progress on this quest from questing successfully, each player may spend 1 resource to return an event card from their discard pile to their hand.			2026-03-16 01:13:22
5702e894-7373-4cfa-8f45-a2424892b0e3	Mathom Hall	5702e894-7373-4cfa-8f45-a2424892b0e3.jpg	encounter	Side Quest	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	111	The Mathom House			Room.									20	1		Forced: After committing characters to the quest here, each player exhausts a character they control. Response: After placing progress on this quest from questing successfully, each player draws a card.			2026-03-16 01:13:22
ff7ab75b-d41a-4255-8d61-c66d311460c3	Boffin Belfry	ff7ab75b-d41a-4255-8d61-c66d311460c3.jpg	encounter	Side Quest	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	112	The Mathom House			Room.									20	1		Forced: After committing characters to the quest here, each player deals 2 damage among questing characters they control. Response: After placing progress on this quest from questing successfully, each player reduces their threat by 2.			2026-03-16 01:13:22
ba74031e-2e01-4d15-90b8-04f096cdd3fd	Orc-eyes	ba74031e-2e01-4d15-90b8-04f096cdd3fd.jpg	encounter	Enemy	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	113	The Mathom House	1		Wolf-cult.			50	1		6	2	6				Forced: If an attack by Orc-eyes would destroy a printed ally, that character gains turncoat instead. Last Gasp: Shuffle Orc-eyes into the encounter deck.			2025-03-21 20:08:21
9a4afc44-c8d5-45c6-ab8d-30dbc24044d5	Local Informant	9a4afc44-c8d5-45c6-ab8d-30dbc24044d5.jpg	encounter	Enemy	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	114	The Mathom House			Wolf-cult.			40	3		1	1	1				Last Gasp: Place 1 damage on the Room side quest with the most damage.			2026-03-27 00:19:47
52c96c1d-2567-4794-91dc-0ad32d44f040	Bric-a-brac Mess	52c96c1d-2567-4794-91dc-0ad32d44f040.jpg	encounter	Location	ALeP - The Mathom House	2	340a1fa7-34a7-4477-a866-6f9442b7f81e	115	The Mathom House			Collection.				4					4			While Bric-a-brac Mess is the active location, only characters with 2 or more [willpower] can be committed to the quest..			2026-03-16 01:13:22
04224fda-3639-401f-b9aa-51c5f8821df8	Dusty Corner	04224fda-3639-401f-b9aa-51c5f8821df8.jpg	encounter	Location	ALeP - The Mathom House	2	340a1fa7-34a7-4477-a866-6f9442b7f81e	116	The Mathom House			Collection.				2					3			While Dusty Corner is the active location, reduce each hero’s [willpower] by 1. Travel: Attach a Mathom objective from the discard pile to Dusty Corner as a guarded attachment.			2026-03-26 23:58:23
292f78b4-145c-4e55-9acd-9125e7ab1949	Well-lit Hallway	292f78b4-145c-4e55-9acd-9125e7ab1949.jpg	encounter	Location	ALeP - The Mathom House	3	340a1fa7-34a7-4477-a866-6f9442b7f81e	117	The Mathom House			Hall.				1					8			While Well-lit Hallway is the active location, after questing successfully but before placing progress players may change which quest they are committed to without resolving the Forced effect on the new quest. Travel:  The first player engages an enemy attached to any room.			2026-03-16 00:39:44
4ac262aa-0a0c-453a-8ec0-5626ec98a66c	Pawn Shelf	4ac262aa-0a0c-453a-8ec0-5626ec98a66c.jpg	encounter	Location	ALeP - The Mathom House	2	340a1fa7-34a7-4477-a866-6f9442b7f81e	118	The Mathom House			Collection.				3					4			While Pawn Shelf is the active location, each player must spend a resource before committing any characters to the quest.	Shadow: The defending character places a non-objective attachment attached to them on top of their deck.		2026-03-16 01:13:22
0be5d1e9-25c8-4b1c-8628-f37e3e811169	Pile of Boxes	0be5d1e9-25c8-4b1c-8628-f37e3e811169.jpg	encounter	Location	ALeP - The Mathom House	2	340a1fa7-34a7-4477-a866-6f9442b7f81e	119	The Mathom House			Collection.				4					3			While Pile of Boxes is the active location, characters quest using their [attack] instead of their [willpower].			2025-03-21 20:08:21
4418e660-58fd-45f7-8075-5ff31564ae13	Tower of Books	4418e660-58fd-45f7-8075-5ff31564ae13.jpg	encounter	Location	ALeP - The Mathom House	2	340a1fa7-34a7-4477-a866-6f9442b7f81e	120	The Mathom House			Collection.				2					5			While Tower of Books is the active location, each player can only commit as many characters to the quest as they have cards in hand.	Shadow: Shadow effects are immune to player card effects for the rest of this attack. Discard a card from your hand to cancel this effect.		2026-03-16 01:13:22
31e3c61d-dd58-4c00-8988-51180b37caba	Wave of Nostalgia	31e3c61d-dd58-4c00-8988-51180b37caba.jpg	encounter	Treachery	ALeP - The Mathom House	2	340a1fa7-34a7-4477-a866-6f9442b7f81e	121	The Mathom House															When Revealed: Resolve the Forced effect on the current quest as if you had just committed characters to the quest here. If the current quest does not have the Room Trait, this card gains surge.	Shadow: Either choose and exhaust a different character you control to declare them as the defender for this attack, or raise your threat by 4.		2026-03-26 23:48:21
8da3114a-b66d-496d-8d60-3241c01bc791	Speed up You Maggots	8da3114a-b66d-496d-8d60-3241c01bc791.jpg	encounter	Treachery	ALeP - The Mathom House	2	340a1fa7-34a7-4477-a866-6f9442b7f81e	122	The Mathom House															When Revealed: Place damage on the current quest equal to the threat of the enemies attached to it and add their threat to the staging area. If no damage is placed this way this card gains surge. The players may make a new Room the current quest and resolve its Forced effect as if they just committed characters to the quest.	Shadow: Excess damage dealt by this attack is placed on the Room side quest with the most damage on it.		2026-03-27 00:16:56
100a1e23-bddb-4f0d-afb8-6791263be613	Get to Work	100a1e23-bddb-4f0d-afb8-6791263be613.jpg	encounter	Treachery	ALeP - The Mathom House	3	340a1fa7-34a7-4477-a866-6f9442b7f81e	123	The Mathom House															When Revealed: Draw a card from the Wolf-cult deck and attach it to the Room side quest with the least amount of damage on it. If you cannot, place damage on the room with the most attached enemies equal to their threat.	Shadow: Attacking enemy gets +1 [attack] (+2 [attack] instead if the players explored a side quest this round).		2026-03-26 20:48:33
b561bf91-7cc9-471c-b320-a9b9c0e2e325	Useless Minions	b561bf91-7cc9-471c-b320-a9b9c0e2e325.jpg	encounter	Treachery	ALeP - The Mathom House	2	340a1fa7-34a7-4477-a866-6f9442b7f81e	124	The Mathom House				Surge.											When Revealed: Deal 1 damage to each Wolf-cult minion engaged with a player.	Shadow: Deal 1 damage to a Wolf-cult enemy engaged with you. If this destroys a Wolf-cult enemy, trigger their Last Gasp effect twice.		2025-02-14 08:30:30
00fd0d49-bbf4-41f8-b87f-c5410c3c6f74	White Wolf Pelt	00fd0d49-bbf4-41f8-b87f-c5410c3c6f74.jpg	encounter	Objective	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	125	The Mathom House	1		Mathom.	Guarded (location).											Attach to a character controlled by the 1st player. Action: Exhaust White Wolf Pelt to place 1 progress token on a Room or location in play.	Shadow: Remove a progress token from a quest or location in play.		2026-03-27 00:21:26
912d7f49-d806-4e24-adae-6673490fe3ca	Fishing Tackle	912d7f49-d806-4e24-adae-6673490fe3ca.jpg	encounter	Objective	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	126	The Mathom House	1		Mathom.	Guarded (location).											Attach to a character controlled by the 1st player. Exhaust Fishing Tackle to draw a card.	Shadow: Deal 1 damage to a character you control.		2024-09-01 04:51:35
13479399-bad8-4126-94dc-7de43fb43696	Song Book	13479399-bad8-4126-94dc-7de43fb43696.jpg	encounter	Objective	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	127	The Mathom House	1		Mathom.	Guarded (location).											Attach to a character controlled by the 1st player. Attached character gains the Minstrel Trait and does not exhaust to quest.	Shadow: Exhaust a character you control.		2025-01-24 23:04:46
e843234d-d436-401b-b0e6-bb4fba74296d	Bilbo’s Mithril Shirt	e843234d-d436-401b-b0e6-bb4fba74296d.jpg	encounter	Objective	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	128	The Mathom House	1		Mathom.	Guarded (location).											Attach to a character controlled by the 1st player. Attached character gets +1 [defense] and +1 hit point.	Shadow: Discard the top 2 cards from your deck.		2025-02-14 08:49:24
75a7216e-c93f-43d0-9a1e-d52544bba30e	Bullroarer’s Wooden Club	75a7216e-c93f-43d0-9a1e-d52544bba30e.jpg	encounter	Objective	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	129	The Mathom House	1		Mathom.	Guarded (location).											Attach to a character controlled by the 1st player. Restricted. Attached character gets +1 [attack]. After attached character destroys an enemy place 1 progress on a location in the staging area.	Shadow: Attacking enemy gets +1 [attack].		2024-09-01 04:51:35
6baf0436-54c8-43a4-98f4-f712c0aa88fa	Doilies	6baf0436-54c8-43a4-98f4-f712c0aa88fa.jpg	encounter	Objective	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	130	The Mathom House	1		Mathom.	Guarded (location).											Attach to a character controlled by the 1st player. Exhaust Doilies to discard 2 resources on a hero you control. That hero gains 3 resources.	Shadow: Discard a resource from a hero you control.		2025-03-21 04:47:07
38a660c8-92d4-4fe7-a37d-462693688512	Tobold Hornblower’s Pipe Collection	38a660c8-92d4-4fe7-a37d-462693688512.jpg	encounter	Objective	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	131	The Mathom House	1		Mathom.	Guarded (location).											Attach to a character controlled by the 1st player. Exhaust Tobold Hornblower’s Pipe Collection to reduce your threat by 1.	Shadow: Raise your threat by 1.		2025-03-21 19:49:23
b8baed50-d684-41ea-a6fa-d42ecfd2ecf3	Bucca’s Shovel	b8baed50-d684-41ea-a6fa-d42ecfd2ecf3.jpg	encounter	Objective	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	132	The Mathom House	1		Mathom.	Guarded (location).											Attach to a character controlled by the 1st player. Restricted. Response: After attached character destroys a Wolf-cult enemy, exhaust Bucca’s Shovel to ignore the effects of that enemy’s Last Gasp effect.	Shadow: The defending character gets –1 [defense] until the end of the phase.		2024-09-01 04:51:35
e6c3b89e-b8df-4317-94aa-72fa53075954	The Mathom House Room Rules	e6c3b89e-b8df-4317-94aa-72fa53075954.jpg	multi_sided	Rules	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	133	The Mathom House															Rules and FAQ regarding Room side quests for playtesting. Enemies attached to a Room side quest do not contribute their threat to the staging area and are not considered to be in the staging area. Enemies attached to Rooms that are not the current quest are immune to player card effects. They do not make engagement checks but enemies in the room chosen as the main quest that round can be optionally engaged during the encounter phase. When a Room leaves play, flip over the Mathom underneath it. If the Room was removed from the game due to damage, attach the mathom to Gaur as a permanent shadow effect and discard any enemies attached. If the room was added to the victory display due to being explored with progress tokens, attach the mathom to a character the first player controls and add attached enemies to the staging area. The wolf-cult deck has its own discard pile and any wolf-cult enemies that would go to a discard pile are placed there. If the wolf-cult deck is ever empty, shuffle its discard pile back into the deck.			2026-03-26 23:42:55
e6c3b89e-b8df-4317-94aa-72fa53075954	The Mathom House Room Rules	e6c3b89e-b8df-4317-94aa-72fa53075954.B.jpg	multi_sided	Rules	ALeP - The Mathom House	1	340a1fa7-34a7-4477-a866-6f9442b7f81e	133	The Mathom House																		2026-03-26 23:42:55
1f4c2b25-6205-460f-a70a-ef87438c058d	Fanged Thief	1f4c2b25-6205-460f-a70a-ef87438c058d.jpg	encounter	Enemy	ALeP - The Mathom House	2	340a1fa7-34a7-4477-a866-6f9442b7f81e	134	The Mathom House			Wolf-cult.			44	2		5	2	2				Last Gasp: Shuffle a Mathom objective you control back into the encounter deck.			2026-03-27 07:56:45
009fa92d-662e-40e6-876c-d21cd39c9ba7	Friendly Competition	009fa92d-662e-40e6-876c-d21cd39c9ba7.jpg	player	Event	ALeP - The Mathom House	3	340a1fa7-34a7-4477-a866-6f9442b7f81e	214			Neutral			0										Play only if you control Legolas and Gimli. Response: After you destroy an enemy (choose 1): Place 2 resource tokens on a copy of Keeping Count, or search your collection for 2 copies of Keeping Count and attach one of them to Gimli and the other one to Legolas.			2026-05-21 08:27:50
