databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side	modifiedTimeUtc
ca031d27-2b42-4a8a-ba42-2eced6f4cc16	Ruffian Hunting Party	ca031d27-2b42-4a8a-ba42-2eced6f4cc16.jpg	encounter	Enemy	ALeP - Flight to Michel Delving	2	8a550501-d9d2-4763-8022-683336979974	18	Flight to Michel Delving			Brigand.			40	X		5	3	5				X is equal to the number of characters controlled by the first player that have a scent card attached. Forced: After a character enters play, attach the top card of the encounter deck to it facedown as a scent attachment.			2024-03-28 21:53:01
6ea01521-49c3-4318-a823-58fcd520404b	Unwashed Companions	6ea01521-49c3-4318-a823-58fcd520404b.jpg	encounter	Treachery	ALeP - Flight to Michel Delving	3	8a550501-d9d2-4763-8022-683336979974	19	Flight to Michel Delving			Weather.												When Revealed: Each character gets –1 [willpower] for each scent attachment it has until the end of the round. If there are no scent attachments in play, this card gains surge.	Shadow: Attacking enemy gets +X [attack], where X is the number of Scent attachments attached to the defending character.		2024-08-22 19:02:58
c9e703c1-fadf-4af5-a430-e5ce75509015	Cunning Southerner	c9e703c1-fadf-4af5-a430-e5ce75509015.jpg	encounter	Enemy	ALeP - Flight to Michel Delving	3	8a550501-d9d2-4763-8022-683336979974	20	Flight to Michel Delving			Brigand.			35	3		3	1	6				Forced: After a character attacks Cunning Southerner, attach the top card of the encounter deck to that character as a scent attachment.			2026-03-28 11:03:47
c7332b4f-c2f7-4af3-ba94-25bcefbd464e	Muddy Road	c7332b4f-c2f7-4af3-ba94-25bcefbd464e.jpg	encounter	Location	ALeP - Flight to Michel Delving	3	8a550501-d9d2-4763-8022-683336979974	21	Flight to Michel Delving			Road.				1					6			Muddy Road gets +2 [threat] for each progress on it. Forced: After a Weather treachery is revealed, add 1 progress to Muddy Road.			2025-02-07 21:56:56
d33d5e92-811e-4013-8d62-2afefafdf080	Cleansing Stream	d33d5e92-811e-4013-8d62-2afefafdf080.jpg	encounter	Location	ALeP - Flight to Michel Delving	2	8a550501-d9d2-4763-8022-683336979974	22	Flight to Michel Delving			River. Distracting.				1					4	1		Cleansing Stream gets +2 quest points for each resource token on it. Response: After Cleansing Stream becomes the active location, each player may choose to place 1 resource token on it to discard a Scent attachment from each hero they control.			2024-03-28 21:18:24
417353a1-fe73-461b-936d-7202201f3b88	Stinky Swamp	417353a1-fe73-461b-936d-7202201f3b88.jpg	encounter	Location	ALeP - Flight to Michel Delving	3	8a550501-d9d2-4763-8022-683336979974	23	Flight to Michel Delving			Marshland.				3					3			Travel: Each player attaches a scent card to a character they control with the fewest scent attachments.	Shadow: Attach the top card of the encounter deck to the defending character facedown as a Scent attachment.		2025-02-07 21:05:33
c8e1a05a-bff4-4571-be79-f80d644be94c	Deephallow	c8e1a05a-bff4-4571-be79-f80d644be94c.jpg	encounter	Location	ALeP - Flight to Michel Delving	1	8a550501-d9d2-4763-8022-683336979974	24	Flight to Michel Delving	1		Village.				0					3	5		While Deephallow is the active location, enemies do not make engagement checks. Forced: After Deephallow is explored, each player attaches a scent attachment to a character without one.			2025-04-13 10:46:03
da9aaeed-4672-407f-8f40-e1352d264e81	Soggy and Cold	da9aaeed-4672-407f-8f40-e1352d264e81.jpg	encounter	Treachery	ALeP - Flight to Michel Delving	3	8a550501-d9d2-4763-8022-683336979974	25	Flight to Michel Delving			Weather.	Surge.											When Revealed: Deal 1 damage to a hero and attach the top card of the encounter deck to it facedown as a scent attachment.	Shadow: Resolve the “when revealed” effect of this card.		2024-03-28 21:48:59
c8e8444d-f6ff-451e-aaab-8c73be96813a	The Weary Mud	c8e8444d-f6ff-451e-aaab-8c73be96813a.jpg	encounter	Treachery	ALeP - Flight to Michel Delving	2	8a550501-d9d2-4763-8022-683336979974	26	Flight to Michel Delving				Surge.											When Revealed: Attach this card to the character with the highest-cost Item attachment in play facedown as a Scent attachment. You may discard that attachment to cancel this effect.			2026-05-18 20:53:40
a2eb7d15-ede8-421e-bec1-59833fa38c94	Footprints in the Mud	a2eb7d15-ede8-421e-bec1-59833fa38c94.jpg	encounter	Treachery	ALeP - Flight to Michel Delving	3	8a550501-d9d2-4763-8022-683336979974	27	Flight to Michel Delving			Weather.												When Revealed: If there are no locations in the staging area, this card gains surge. Otherwise, add 1 progress to each location in the staging area with 2 or more remaining quest points. Each location in the staging area gets +X [threat] until the end of the round where X is the amount of tokens on it.			2024-08-29 20:47:44
50a4be33-29da-41bd-878c-ad4318bbdfee	Stragglers Will Be Hunted	50a4be33-29da-41bd-878c-ad4318bbdfee.jpg	encounter	Treachery	ALeP - Flight to Michel Delving	2	8a550501-d9d2-4763-8022-683336979974	28	Flight to Michel Delving															When Revealed: The first player either chooses and discards a character with the most scent attachments, or they deal 1 damage to each character they control with a scent attachment.	Shadow: If the defending character has any Scent attachments, the attacking enemy makes an additional attack.		2024-09-19 20:04:04
8899e45c-937f-4b7f-a212-b5076c7feb1b	On Our Heels	8899e45c-937f-4b7f-a212-b5076c7feb1b.jpg	multi_sided	Objective	ALeP - Flight to Michel Delving	1	8a550501-d9d2-4763-8022-683336979974	29	Flight to Michel Delving															Action: Choose and reveal a Shire location that was removed from the game.			2026-04-20 22:00:02
8899e45c-937f-4b7f-a212-b5076c7feb1b	Gaur the Burned	8899e45c-937f-4b7f-a212-b5076c7feb1b.B.jpg	multi_sided	Enemy	ALeP - Flight to Michel Delving	1	8a550501-d9d2-4763-8022-683336979974	29	Flight to Michel Delving	1		Creature. Werewolf.			50	3		4	3	12		10		Immune to player card effects. Cannot be optionally engaged. Only the character with the most scent attachments in play can attack Gaur the Burned. Forced: Whenever a scent card is attached to a character, Gaur the Burned engages its owner and makes an immediate attack. Trigger all shadow effects on scent cards attached to the defending character.			2026-04-20 22:00:02
87db3b8a-f33a-4a25-a21c-cbce5e1f7533	Willowbottom	87db3b8a-f33a-4a25-a21c-cbce5e1f7533.jpg	encounter	Location	ALeP - Flight to Michel Delving	1	8a550501-d9d2-4763-8022-683336979974	30	Flight to Michel Delving	1		Shire. Village.				2					3	5		Surge. When Revealed: You may remove Willowbottom from the game. If you don’t, shuffle up to 5 set aside encounter cards into the encounter deck. Response: After you travel to Willowbottom, each player may move a scent attachment attached to a character to a different character.	Shadow: Reveal this card, ignoring surge.		2026-04-20 22:00:02
02713557-a40c-4932-bb24-ba06d76c98ea	Thistle Brook	02713557-a40c-4932-bb24-ba06d76c98ea.jpg	encounter	Location	ALeP - Flight to Michel Delving	1	8a550501-d9d2-4763-8022-683336979974	31	Flight to Michel Delving	1		Shire. River.				1					3	5		Surge. When Revealed: You may remove Thistle Brook from the game. If you don’t, shuffle up to 3 set aside encounter cards into the encounter deck. Response: After you travel to Thistle Brook, each player may remove a scent attachment attached to a character they control from the game.	Shadow: Reveal this card, ignoring surge.		2026-04-20 22:00:02
0d1f2ed4-cdce-4edc-9f3c-1aa0cd402737	Pincup	0d1f2ed4-cdce-4edc-9f3c-1aa0cd402737.jpg	encounter	Location	ALeP - Flight to Michel Delving	1	8a550501-d9d2-4763-8022-683336979974	32	Flight to Michel Delving	1		Shire. Village.				2					4	5		Surge. When Revealed: You may remove Pincup from the game. If you don’t, shuffle up to 6 set aside encounter cards into the encounter deck. Response: After you travel to Pincup, each player may remove 1 progress token from a location in play.	Shadow: Reveal this card, ignoring surge.		2026-04-20 22:00:02
2ef8feda-4c3b-492c-95a8-d1ea587c3eaa	Tuckborough	2ef8feda-4c3b-492c-95a8-d1ea587c3eaa.jpg	encounter	Location	ALeP - Flight to Michel Delving	1	8a550501-d9d2-4763-8022-683336979974	33	Flight to Michel Delving	1		Shire. Village.				3					3	5		Surge. When Revealed: You may remove Tuckborough from the game. If you don’t, shuffle up to 7 set aside encounter cards into the encounter deck. Response: After you travel to Tuckborough, each player may move a scent attachment attached to a character to an enemy engaged with them as a shadow card.	Shadow: Reveal this card, ignoring surge.		2026-04-20 22:00:02
c85c6770-65fa-4cd8-b2e0-75722a18997e	Tookbank	c85c6770-65fa-4cd8-b2e0-75722a18997e.jpg	encounter	Location	ALeP - Flight to Michel Delving	1	8a550501-d9d2-4763-8022-683336979974	34	Flight to Michel Delving	1		Shire. Village.				1					4	5		Surge. When Revealed: You may remove Tookbank from the game. If you don’t, shuffle up to 4 set aside encounter cards into the encounter deck. Response: After you travel to Tookbank, each player may return a character they control to their hand.	Shadow: Reveal this card, ignoring surge.		2026-04-20 22:00:02
