databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side	modifiedTimeUtc
c0205681-9af0-4439-bd29-c943ea46034e	Gimli	c0205681-9af0-4439-bd29-c943ea46034e.jpg	multi_sided	Hero	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	6		1	Fellowship	Dwarf. Warrior. Walker.		11			2	2	2	5				Cannot defend an enemy that Legolas has damaged this round with his response. Response: At the end of the round, heal 1 damage from Gimli.			2025-02-22 21:16:30
c0205681-9af0-4439-bd29-c943ea46034e	Gimli	c0205681-9af0-4439-bd29-c943ea46034e.B.jpg	multi_sided	Hero	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	6		1	Fellowship	Dwarf. Warrior.		11			2	2	2	5				Does not exhaust to defend attacks made by enemies that have been dealt damage this round by Legolas’s response. Response: At the end of the round, heal 1 damage from Gimli.			2025-02-22 21:16:30
463ef8c6-a108-4ef2-a7d6-a7f18c22cc3a	Boromir	463ef8c6-a108-4ef2-a7d6-a7f18c22cc3a.jpg	multi_sided	Hero	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	7		1	Fellowship	Gondor. Warrior. Walker.		11			1	3	2	5							2025-02-22 21:16:30
463ef8c6-a108-4ef2-a7d6-a7f18c22cc3a	Boromir	463ef8c6-a108-4ef2-a7d6-a7f18c22cc3a.B.jpg	multi_sided	Hero	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	7		1	Fellowship	Gondor. Warrior.		11			1	3	2	5							2025-02-22 21:16:30
d2a6aacb-e41c-4ab2-944f-1d819dd510ab	Aragorn	d2a6aacb-e41c-4ab2-944f-1d819dd510ab.jpg	multi_sided	Hero	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	8		1	Fellowship	Dúnedain. Ranger. Walker.		12			2	3	2	5							2025-02-22 21:16:30
d2a6aacb-e41c-4ab2-944f-1d819dd510ab	Aragorn	d2a6aacb-e41c-4ab2-944f-1d819dd510ab.B.jpg	multi_sided	Hero	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	8		1	Fellowship	Dúnedain. Ranger.		12			2	3	2	5							2025-02-22 21:16:30
b3382d7b-e802-4d8b-8a5b-495038e832cc	Gandalf	b3382d7b-e802-4d8b-8a5b-495038e832cc.jpg	multi_sided	Hero	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	9		1	Fellowship	Istari. Grey. Walker.		14			3	3	3	5							2025-02-22 21:16:30
b3382d7b-e802-4d8b-8a5b-495038e832cc	Gandalf	b3382d7b-e802-4d8b-8a5b-495038e832cc.B.jpg	multi_sided	Hero	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	9		1	Fellowship	Istari. White.		14			3	3	3	5				Gandalf gains a [leadership], [lore], [spirit], and [tactics] icon.			2025-02-22 21:16:30
9d5672f9-b1d5-40a9-8215-5a35c7ebe295	Two is Company	9d5672f9-b1d5-40a9-8215-5a35c7ebe295.jpg	multi_sided	Contract	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	11		1														You may choose up to 6 starting heroes, with no more than 3 sharing a printed sphere or Trait. Your starting threat is 3 times the median of your heroes’ threat costs. You cannot control other contracts. The maximum number of allowed players is reduced by 1. Forced: After setup, flip this card over.			2025-05-13 20:21:39
9d5672f9-b1d5-40a9-8215-5a35c7ebe295	Two is Company	9d5672f9-b1d5-40a9-8215-5a35c7ebe295.B.jpg	multi_sided	Contract	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	11																Draw 1 additional card during the resource phase. The first player reveals 1 additional encounter card during the staging step. You may optionally engage 1 additional enemy during the encounter phase. When a value refers to the number of players, increase the value by 1. Effects that target each player target you 2 times (with exceptions, see FAQ).			2025-05-13 20:21:39
d71a74ea-5b2d-4f6a-b598-c7c3c57b9021	Three is Company	d71a74ea-5b2d-4f6a-b598-c7c3c57b9021.jpg	multi_sided	Contract	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	12		1														You may choose up to 9 starting heroes, with no more than 3 sharing a printed sphere or Trait. Your starting threat is 3 times the median of your heroes’ threat costs. You cannot control other contracts. The maximum number of allowed players is reduced by 2. Forced: After setup, flip this card over.			2025-05-13 20:21:39
d71a74ea-5b2d-4f6a-b598-c7c3c57b9021	Three is Company	d71a74ea-5b2d-4f6a-b598-c7c3c57b9021.B.jpg	multi_sided	Contract	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	12																Draw 2 additional cards during the resource phase. The first player reveals 2 additional encounter cards during the staging step. You may optionally engage 2 additional enemies during the encounter phase. When a value refers to the number of players, increase the value by 2. Effects that target each player target you 3 times (with exceptions, see FAQ).			2025-05-13 20:21:39
5a0cb75d-ec70-497c-bcbd-30d35ae50dcb	Four is Company	5a0cb75d-ec70-497c-bcbd-30d35ae50dcb.jpg	multi_sided	Contract	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	13		1														You may choose up to 12 starting heroes, with no more than 3 sharing a printed sphere or Trait. Your starting threat is 3 times the median of your heroes’ threat costs. You cannot control other contracts. The maximum number of allowed players is reduced by 3. Forced: After setup, flip this card over.			2025-05-13 20:21:39
5a0cb75d-ec70-497c-bcbd-30d35ae50dcb	Four is Company	5a0cb75d-ec70-497c-bcbd-30d35ae50dcb.B.jpg	multi_sided	Contract	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	13																Draw 3 additional cards during the resource phase. The first player reveals 3 additional encounter cards during the staging step. You may optionally engage 3 additional enemies during the encounter phase. When a value refers to the number of players, increase the value by 3. Effects that target each player target you 4 times (with exceptions, see FAQ).			2025-05-13 20:21:39
c9d36cf0-d9f5-4ae4-a816-41d71a3b04f3	The One Ring	c9d36cf0-d9f5-4ae4-a816-41d71a3b04f3.jpg	multi_sided	Attachment	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	14		1	Fellowship	Item. Artifact. Ring.		-										Cannot be included in a deck. Attached hero gains the Ring-bearer trait. If The One Ring leaves play, the players lose the game. When choosing a scenario to play, if all your starting heroes have the Walker trait, you may attach The One Ring from your collection to hero you control for all players to ignore the rule preventing the use of [fellowship] cards outside The Lord of the Rings saga. Response: At the end of round 3 or more, flip this card over.			2025-02-22 21:16:30
c9d36cf0-d9f5-4ae4-a816-41d71a3b04f3	The One Ring	c9d36cf0-d9f5-4ae4-a816-41d71a3b04f3.B.jpg	multi_sided	Attachment	ALeP - Fellowship Precon	1	0373f85e-32cd-479c-bbed-0aaf29d49242	14		1	Fellowship	Item. Artifact. Ring.		-										Attached hero gains the Ring-bearer trait. If The One Ring leaves play, the players lose the game. When Revealed: Flip each [fellowship] hero over.			2025-02-22 21:16:30
