databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	side	modifiedTimeUtc
7cc018c7-7211-4104-9a4f-77f3b21aa7b1	North Farthing	7cc018c7-7211-4104-9a4f-77f3b21aa7b1.jpg	encounter	Location	ALeP - The Mirror of Galadriel 2	2	82d6a335-e773-4d22-9d91-f9aad0989467	50	The Mirror of Galadriel - Shire			Shire. North.				3					1			Travel: Name a card type and discard the top card of your deck. If it is not the named type, raise your threat by 5.			2026-06-19 17:59:53
e8023990-6f0d-44be-b37b-d857026c77c6	West Farthing	e8023990-6f0d-44be-b37b-d857026c77c6.jpg	encounter	Location	ALeP - The Mirror of Galadriel 2	2	82d6a335-e773-4d22-9d91-f9aad0989467	51	The Mirror of Galadriel - Shire			Shire. West.				3					3			While West Farthing is your active location, each time you retreat X also deal X damage among characters you control. Travel: Raise your threat by 2.			2026-06-19 17:59:53
2df7c9db-e267-4f3c-bd39-4fc76edc34b8	The Hill	2df7c9db-e267-4f3c-bd39-4fc76edc34b8.jpg	encounter	Location	ALeP - The Mirror of Galadriel 2	1	82d6a335-e773-4d22-9d91-f9aad0989467	52	The Mirror of Galadriel - Shire	1		Shire. Hill.				4					5	-10		If the round number is 5 or 6, the next player with an opportunity to travel must travel here, if able. Forced: Some effect.			2026-06-01 19:38:48
75f4157b-27d8-46ec-87f3-77c1f0751059	Corsairs from the West	75f4157b-27d8-46ec-87f3-77c1f0751059.jpg	encounter	Treachery	ALeP - The Mirror of Galadriel 2	2	82d6a335-e773-4d22-9d91-f9aad0989467	53	The Mirror of Galadriel - Shire															When Revealed: Search the encounter deck for a location (a West location if possible), attach it to an enemy (a Corsair enemy if possible) as a guarded location, and shuffle the encounter deck. Keep this card attached to the location as long as it’s guarded. It gains the text: “Forced: At the beginning of the combat phase, the engaged player pays the attached location’s Travel cost.”			2026-06-19 17:59:53
2da8f94e-77e4-411a-bba0-9301584e916a	Wraiths from the North	2da8f94e-77e4-411a-bba0-9301584e916a.jpg	encounter	Treachery	ALeP - The Mirror of Galadriel 2	3	82d6a335-e773-4d22-9d91-f9aad0989467	54	The Mirror of Galadriel - Shire															When Revealed: Search the encounter deck for a location (a North location if possible), attach it to an enemy (an Undead or Nazgûl enemy if possible) as a guarded location, and shuffle the encounter deck. Keep this card attached to the location as long as it’s guarded. It gains the text: “Forced: At the beginning of the combat phase, the engaged player pays the attached location’s Travel cost.”			2026-06-19 17:59:53
376124cf-6871-44c9-91ae-c5453f764d45	Dunlendings from the South	376124cf-6871-44c9-91ae-c5453f764d45.jpg	encounter	Treachery	ALeP - The Mirror of Galadriel 2	2	82d6a335-e773-4d22-9d91-f9aad0989467	55	The Mirror of Galadriel - Shire															When Revealed: Search the encounter deck for a location (a South location if possible), attach it to an enemy (a Dunlending enemy if possible) as a guarded location, and shuffle the encounter deck. Keep this card attached to the location as long as it’s guarded. It gains the text: “Forced: At the beginning of the combat phase, the engaged player pays the attached location’s Travel cost.”			2026-06-19 17:59:53
f91dc304-aeaa-4d27-b3c0-45beaf484fd1	Wolves from the East	f91dc304-aeaa-4d27-b3c0-45beaf484fd1.jpg	encounter	Treachery	ALeP - The Mirror of Galadriel 2	2	82d6a335-e773-4d22-9d91-f9aad0989467	56	The Mirror of Galadriel - Shire															When Revealed: Search the encounter deck for a location (a East location if possible), attach it to an enemy (a Creature enemy if possible) as a guarded location, and shuffle the encounter deck. Keep this card attached to the location as long as it’s guarded. It gains the text: “Forced: At the beginning of the combat phase, the engaged player pays the attached location’s Travel cost.”			2026-06-19 17:59:53
eccb7061-3bfd-495e-9c68-97d7d7d8fdd7	Gandalf the Black	eccb7061-3bfd-495e-9c68-97d7d7d8fdd7.jpg	encounter	Enemy	ALeP - The Mirror of Galadriel 2	1	82d6a335-e773-4d22-9d91-f9aad0989467	57	The Mirror of Galadriel - Gandalf	1		Istari. Villain.			50	-		-	-	X		100		X is 10 plus 6[pp]. G is equal to the number of letters in the title of the top card of the encounter deck. Forced: When Gandalf the Black attacks, continue dealing shadow cards until 3 shadow cards with shadow effects have been dealt to him. When Gandalf the Black is destroyed, the players win the game.			2026-06-01 18:59:34
2b8f40a4-8442-4560-a31c-63c289f99c30	Like the Dark Lord Himself	2b8f40a4-8442-4560-a31c-63c289f99c30.jpg	encounter	Treachery	ALeP - The Mirror of Galadriel 2	2	82d6a335-e773-4d22-9d91-f9aad0989467	58	The Mirror of Galadriel - Gandalf															If the effect below is canceled, the player who revealed this card raises their threat by G and no other ’when revealed’ effects can be canceled this round. When Revealed: The player who revealed this card attaches it to the hero they control with the most letters in their title. Attached character gains turncoat.			2026-06-01 18:59:34
a7189ada-a5ba-4661-b1ad-daa50a4dc5f1	A Power Still Greater	a7189ada-a5ba-4661-b1ad-daa50a4dc5f1.jpg	encounter	Treachery	ALeP - The Mirror of Galadriel 2	2	82d6a335-e773-4d22-9d91-f9aad0989467	59	The Mirror of Galadriel - Gandalf															If the effect below is canceled, the player who revealed this card raises their threat by G and no other ’when revealed’ effects can be canceled this round. When Revealed: Gandalf the Black makes an immediate attack against a hero controlled by the player who revealed this card. After dealing shadow cards for this attack, put A Power Still Greater on top of the encounter deck.			2026-06-01 19:26:50
629d74fc-7d55-43d4-8522-bdebd8420b60	Pity for Weakness	629d74fc-7d55-43d4-8522-bdebd8420b60.jpg	encounter	Treachery	ALeP - The Mirror of Galadriel 2	2	82d6a335-e773-4d22-9d91-f9aad0989467	60	The Mirror of Galadriel - Gandalf															If the effect below is canceled, the player who revealed this card raises their threat by G and no other ’when revealed’ effects can be canceled this round. When Revealed: The player who revealed this card deals G damage among characters they control. Until the end of the round, characters that player controls cannot gain hit points from card effects.			2026-06-01 19:26:50
95b4726d-dfb1-448a-beda-423de21d6bb6	Strength to Do Good	95b4726d-dfb1-448a-beda-423de21d6bb6.jpg	encounter	Treachery	ALeP - The Mirror of Galadriel 2	2	82d6a335-e773-4d22-9d91-f9aad0989467	61	The Mirror of Galadriel - Gandalf															If the effect below is canceled, the player who revealed this card raises their threat by G and no other ’when revealed’ effects can be canceled this round. When Revealed: Resolve the following effect G times: The player who revealed this card chooses 1: Raise their threat by 3, deal 1 damage to a hero they control, or discard 1 random card from their hand.			2026-06-01 19:26:50
